title,url,price,,add
桐梓林小区 3室0厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,1300,"http://pic8.58cdn.com.cn/dwater/fang/big/n_v281ff543ea8844c27ae93db3fa8eb6c4e.jpg?wt=%40%E6%96%BD%E5%A5%B3%E5%A3%AB&amp;ws=bc5e8c8073eb3f02beb9b32ba182d717&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v206dd3fafe291400399386a15c09d5763.jpg?wt=%40%E6%96%BD%E5%A5%B3%E5%A3%AB&amp;ws=70995e4363fd5be9ab8c02d163668047&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v22974580e8c6346bf923d192b9f5865d8.jpg?wt=%40%E6%96%BD%E5%A5%B3%E5%A3%AB&amp;ws=157789b903c8472ae8d553da791b7532&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v2854abcb26cdd4434a0f7ea6f1b3afea4.jpg?wt=%40%E6%96%BD%E5%A5%B3%E5%A3%AB&amp;ws=9af936323041293a4349314b01f5aa72&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v2340755602fcd44f3833b60f10b2ea5ad.jpg?wt=%40%E6%96%BD%E5%A5%B3%E5%A3%AB&amp;ws=8ddc260b4604a1ccc537685047260fc4&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v2726296ffd8c94d75890728b10339de51.jpg?wt=%40%E6%96%BD%E5%A5%B3%E5%A3%AB&amp;ws=42c4647b7aa466c2e3eb2efdd06f2b35&amp;w=696&amp;h=522&amp;crop=1",天仁北二街4号
玉林名居 3室2厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic1.58cdn.com.cn/dwater/fang/big/n_v2f8b3667e0a64425a92b5914ae0c8c4cb.jpg?wt=%40%E8%B0%AF%E5%85%88%E7%94%9F&amp;ws=b7cac303af1b355563f3121e70b61bd6&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v2587d8b032e4f4db087024f77ebc17fd1.jpg?wt=%40%E8%B0%AF%E5%85%88%E7%94%9F&amp;ws=f205bdfc01ad7614add42c1608b57e5a&amp;w=696&amp;h=522&amp;crop=1",芳华街21号
玉林横街22号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2400,"http://pic4.58cdn.com.cn/dwater/fang/big/n_v2a4bb6554b49844c4a225fd21fdee2738.jpg?wt=%40%E8%B5%B5%E5%85%88%E7%94%9F&amp;ws=f34073a74f537c161757ce48fade0e8c&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v20cdb0920dc834e1eb7e329a585d68abf.jpg?wt=%40%E8%B5%B5%E5%85%88%E7%94%9F&amp;ws=464f47f4f42b558ec98a91cab54088b0&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2818fe7d334db49cd9fa1c86a67b58024.jpg?wt=%40%E8%B5%B5%E5%85%88%E7%94%9F&amp;ws=97b211823ef08a8e21836253bfc46511&amp;w=696&amp;h=522&amp;crop=1",玉林横街22号
紫竹北街六十五号院 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,1600,,紫竹北街65号
江南岸 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,1300,"http://pic8.58cdn.com.cn/dwater/fang/big/n_v2535a07a0f8594550802612d522570c15.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=32c1d2da5049b80bee89bd7518e5249e&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2f45f3418a7304c4bbdde80fecaf12fab.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=3b63ed82b5b07ba10975949695b11dbb&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v255ec296d1a354be5b3f8a9d21b946cec.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=c5f22d5d6b1c7b6c67ccfd2a7c2a8412&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v264bf2afda1724a8384688aa9eab7a5bd.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=06bf59663c673ef422dc92b5fa5687c9&amp;w=696&amp;h=522&amp;crop=1",益州大道北段7号
竹苑 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic3.58cdn.com.cn/dwater/fang/big/n_v2b0c74d5d949d4a3197970b2b9d59a338.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=806f8913a1bc4d3378f240cd26edf633&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2a5ea35e215b84f1a80aea74842bd9cb5.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=34d246f52cbbc920eb2f020940f0897d&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v295c688ac93c648c0acd903af65224004.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=77eb77f0f7246a67c609072e22e67458&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2bf2ead0568a94f538321545acaaa4f26.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=a4b0de62658f7034aa9a3de8e71758ea&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2abaf8b0dac574390b81fe33a02b27d98.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=3d63277942d7f73a5e29711ad6a14e39&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v23cf9357f7ef546d8a69fc699e4af2dee.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=2e994f1c8f2465e0d68443dda189ea27&amp;w=696&amp;h=522&amp;crop=1",棕竹街5号
棕北小区 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic7.58cdn.com.cn/p1/big/n_v20a61b1aef33944b6a440c67556eb241c.jpg?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/p1/big/n_v22174ea2fd82b4ac1aba6281051ef6870.jpg?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/p1/big/n_v2f8f3e87664dc4544866cfa0cb122ef96.jpg?w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/p1/big/n_v2334e24e2bf714c7c926d39ee16a9acaa.jpg?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/p1/big/n_v29cf09ab0c830424ca5f497b8fd7fdad1.jpg?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/p1/big/n_v22fd6df3de03f4911b56d293a0775603b.jpg?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/p1/big/n_v2f660ff8687444285af537fad640cdacc.jpg?w=696&amp;h=522&amp;crop=1",科院街6号
中国核动力院宿舍 3室2厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic4.58cdn.com.cn/dwater/fang/big/n_v28bccd59ed6664095be7f32dff26c5380.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=d0d0d1d01f6d8c239d6fb0c195179a69&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2e644ab3748ac4558a620efaf93bb6603.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=f0c0274eca8fc1c8f230b6613a3cd19c&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v29cffe590e8c14a94bfd3ed9b5d039fee.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=ce9778af87681700c70dae685fa32fc9&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2b5c663f0d9774d50bb684bd414ab078a.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=a9c440c69381559492c46f58a83df282&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2ebdf99ef601143b8b43a36999e39d1de.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=65a94685a4976d06378bb4dc3d5f2f49&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v271e5b8166b4346209d49b352093fe593.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=144cc2ccb8fe600c79bb6861cc23e05a&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2417082f7b74e4630b79fe36d275389c3.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=d56115cbea237c928b520e0b92b2c505&amp;w=696&amp;h=522&amp;crop=1",紫荆东路57号
倪家桥玉林小学中学旁,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic3.58cdn.com.cn/anjuke_58/d0217fae76b919474c71885076284142?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/anjuke_58/73c7fa0f7c0dfdfc9a22dea8f4c01023?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/f314f5a64568b83d2190c21b57c20a78?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/27578410f67ce37e515c5fa8db0ddc94?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/7d0acf9ce92133157ec377255b069037?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/9867d981380dece6ff8940e406284d37?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/6a33d284d1a3a12c37941cd9d383afbd?w=696&amp;h=522&amp;crop=1",玉林街9号
玉林一巷14号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic3.58cdn.com.cn/dwater/fang/big/n_v251e9b2e1780842ac8968064eebbad9fb.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=f449ca3c8d8e065e285b315346aaf830&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v225f395c2d3e54a8e9fdc52733fc4652b.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=6f71a199fa1c46035cf3b09c044c7cbe&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v227004ccc40fd44e6a500f9a171e4fe27.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=057749143565512417794f701e1123cf&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2edbd26bcfb374b2aa829debf6ff0728a.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=ca7b0b905d2e6b9a8bd6ebec5c8fa7aa&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2621936b2962845bd932dd4e7cd5dd8f1.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=c7ed683570ffe3b24d811311f948f270&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2311196e05b994f529ec2108bcb24feb3.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=3671b39544691e8942c87522a43bf7b2&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v2751e762b87224e8c83c412cf931364da.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=5ffbe6f0e63226134eb0c115cef38f40&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v20ecce09d05644810899e15f7e000a4cc.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=ebafa2f69182a002d6b8606aa401bc5a&amp;w=696&amp;h=522&amp;crop=1",玉林一巷14号
翔宇苑北区 3室2厅2卫,http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic6.58cdn.com.cn/dwater/fang/big/n_v2a477556374d1425abddd2c91628691d3.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=48dcf558cd9dda54d0f664d6ef8c38a1&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v24bab488ff9324d8f836f453c557b4b2d.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=344aa4d6c84e948505e47963244348f7&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2e39cc5d93daf4ca091622ddb7a023264.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=ccb040aa85dc82076f054b3a25fb5873&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v232045c96ce794f6eb957d6c32b26c057.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=ff875ded4f1a7455359ead11a320771e&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v2d4d9e99d6cbe4513958f02f61ddb5191.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=29d7c06c09ac6ba8754e532deaac5efd&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v25b305c2ed4244377ab28409a1b999e34.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=fb9ffe0d0902d8949e51e33bed5037f7&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v276a45fee05f645cba953f10f96009aec.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=497a014f09ae23270c08429fe2360c29&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2f1bbdeaed6de4ca4a98c1eb4101870ff.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=50da242d26cb77060fc48e97d2d10605&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2966e36fb63fc4c82a376c1b750f9c0e2.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=d3e6f507786d498ed23bb0d8987af0f6&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v2b666b1b3ea054e20b60da3720c6fd27b.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=46eade6df8148eb0a9cd8df07e575013&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2203c661c525343ecbaee7274f5e42299.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=f2ed08fda60c943bb2ad6a7ecb6e40dc&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2ddb5eb20cb7845dc83c0dcf86000695d.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=3da524e9c18357201969672293e51816&amp;w=696&amp;h=522&amp;crop=1",紫薇东路10号
成科路2号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic8.58cdn.com.cn/anjuke_58/918215806833c447a53a1e69e3a73054?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/anjuke_58/3ed7a8f3e32f138098f415f44333adc1?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/anjuke_58/524740a40d92590d00a5e42e3b23a05e?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/anjuke_58/a055a4f405341525a78e86873c426e27?w=696&amp;h=522&amp;crop=1",成科路2号
城市春天 3室2厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2200,,益州大道北段388号
高攀路17号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2400,http://pic6.58cdn.com.cn/dwater/fang/big/n_v229d0e023b3ce4ef2b0949736b06d7bdc.jpg?wt=%40%E4%BC%8D%E5%85%88%E7%94%9F&amp;ws=1dd3e34c4eb6ec99f05c20df8e7933d1&amp;w=696&amp;h=522&amp;crop=1,高攀路17号
科华北路川大西门棕南乙区 精装居家套三拎包入住 倪家桥地铁站,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic2.58cdn.com.cn/anjuke_58/a357b87e64c1643074e3d2916ac2d5a3?w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/anjuke_58/f6fc024e4908500604c58a5d5e1eecef?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/1d0490ed5bad1eaa3e24a2e83b368eb9?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/7fa92ae92b74d228ffd485348dcd05b6?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/d83731fa597b43b1374cb1e92d5d21b2?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/399549221a7ea40eefc3c84007a6dbb2?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/28ced21caad22e8e05f491b8d08fa4d3?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/af0121e0efecc870751c9e6c792943e1?w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/anjuke_58/c701acc96424acaa996f6e37542bd613?w=696&amp;h=522&amp;crop=1",棕南正街8号
置顶推广 手慢无 总之一句话 租套三的赶紧来,http://cd.58.com/zufang/32866772972223x.shtml,2400,"http://pic8.58cdn.com.cn/anjuke_58/de91924b3670c748fb8582d0357d0977?w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/anjuke_58/58836291db06b8daa1a689616a8713f6?w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/anjuke_58/2d0a5c1ee17b1d075e06da4d47b00429?w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/anjuke_58/c5612870a7a7dfb738532d407cbd7691?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/b4ed7275a4ef3756920b78851042433b?w=696&amp;h=522&amp;crop=1",玉林南街3号
锦苑 3室2厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic1.58cdn.com.cn/dwater/fang/big/n_v2363a353c2fd742a585be6614b77e8406.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=70400bc49411814453832046871f2f8c&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v2c4b0e07adb374d02830509b8e5eaf0a3.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=b256e636d9f4dfff7ff94bc861c7012e&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v24f332f053e0140e9aac9e9b91385ecd0.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=6424b5eccc48a6a9a77616285a891221&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v209d5628b7359493994261383c576cc79.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=4a0786431cc4d3891a283a87627a8746&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2264875fe05b545baa3efa792063e4eaf.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=1281bd203379762cd6f0210675fbaee9&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v26fc6431c0e334dbe89d2df0b519f3b1e.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=2b5227625fab25fdaf20db9b8e7e0153&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v24e36865109b448a28ee4d4e4184515bf.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=a860f454da037bfcd289d76864a38199&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2172d144b0c5f44578c647a489af49b61.jpg?wt=%40%E5%BC%A0%E4%B8%9C%E5%85%88%E7%94%9F&amp;ws=14b35691ff75807f8f3cf338ede527a0&amp;w=696&amp;h=522&amp;crop=1",锦绣街7号
翔宇苑二期 套三双卫,http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic6.58cdn.com.cn/anjuke_58/aa6c5f7e0339b8e7dbcff2dcd5830738?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/832303e6e14532a2e6e943f8cd2e8094?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/2d45ab70029c339fd8eb31f8767371c4?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/b8aff1607b69f093cc1adf9176c126e1?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/c40c2dc908a1831840d43e9a7d75b59d?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/6fb3fc2a4ac86df2749f83353a676705?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/829223e06a325a7446ec93ad7010b04e?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/anjuke_58/91c4b9a8ffd35a70e008365479c9a452?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/anjuke_58/0f65d77e229aca40cd97a973574637ce?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/be715b23ec0dc15c3dc3dccfa48f4ecd?w=696&amp;h=522&amp;crop=1",紫薇东路11号
玉林横街22号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2400,"http://pic4.58cdn.com.cn/dwater/fang/big/n_v2a4bb6554b49844c4a225fd21fdee2738.jpg?wt=%40%E8%B5%B5%E5%85%88%E7%94%9F&amp;ws=f34073a74f537c161757ce48fade0e8c&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v20cdb0920dc834e1eb7e329a585d68abf.jpg?wt=%40%E8%B5%B5%E5%85%88%E7%94%9F&amp;ws=464f47f4f42b558ec98a91cab54088b0&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2818fe7d334db49cd9fa1c86a67b58024.jpg?wt=%40%E8%B5%B5%E5%85%88%E7%94%9F&amp;ws=97b211823ef08a8e21836253bfc46511&amp;w=696&amp;h=522&amp;crop=1",玉林横街22号
化八院 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2000,,玉洁东街2号
棕竹苑三幢 3室2厅2卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2300,,二环路南一段7号
玉林一巷14号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic3.58cdn.com.cn/dwater/fang/big/n_v251e9b2e1780842ac8968064eebbad9fb.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=f449ca3c8d8e065e285b315346aaf830&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v225f395c2d3e54a8e9fdc52733fc4652b.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=6f71a199fa1c46035cf3b09c044c7cbe&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v227004ccc40fd44e6a500f9a171e4fe27.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=057749143565512417794f701e1123cf&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2edbd26bcfb374b2aa829debf6ff0728a.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=ca7b0b905d2e6b9a8bd6ebec5c8fa7aa&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2621936b2962845bd932dd4e7cd5dd8f1.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=c7ed683570ffe3b24d811311f948f270&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2311196e05b994f529ec2108bcb24feb3.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=3671b39544691e8942c87522a43bf7b2&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v2751e762b87224e8c83c412cf931364da.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=5ffbe6f0e63226134eb0c115cef38f40&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v20ecce09d05644810899e15f7e000a4cc.jpg?wt=%40%E5%AF%8C%E4%B8%BD%E6%88%BF%E4%BA%A7%E7%A4%BC%E8%B2%8C&amp;ws=ebafa2f69182a002d6b8606aa401bc5a&amp;w=696&amp;h=522&amp;crop=1",玉林一巷14号
